379;Amapola Flyg AB;\N;NULL;APF;AMAPOLA;Sweden;N
380;Air People International;\N;NULL;APG;AIR PEOPLE;Thailand;N
381;Alpha Aviation;\N;NULL;APH; Inc.;AIRFLIGHT;N
382;ASA Pesada;\N;NULL;API; Lda.;ASA PESADA;N
383;Air Print;\N;NULL;APJ; S.A.;AIR PRINT;N
384;Atlantic Airlines;\N;NULL;BJK;BLACKJACK;United States;N
385;Aerotransporte Petrolero;\N;NULL;PET;AEROPETRO;Colombia;N
386;Aero Flight;\N;GV;ARF;Aero Fox;Germany;Y
387;ACM Aviation;\N;NULL;BJT;BAY JET;United States;N
388;Aircompany Barcol;\N;NULL;BKL;BARCOL;Russia;N
389;All Charter Limited;\N;NULL;BLA;ALL CHARTER;United Kingdom;N
390;Appalachian Flying Service;\N;NULL;APL; Inc.;APPALACHIAN;N
391;Airpac;\N;NULL;APM; Inc.;ALASKA PACIFIC;N
392;Aeropro;\N;NULL;APO;AEROPRO;Canada;N
393;Aerolineas Pacifico Atlantico;\N;NULL;APP; S.A. (Apair);AEROPERLAS;N
394;Aspen Aviation;\N;NULL;APQ;ASPEN BASE;United States;N
395;Aeropuma;\N;NULL;APU; S.A.;AEROPUMA;N
396;Air Plan International;\N;NULL;APV;AIR PLAN;Democratic Republic of the Congo;N
397;Arrow Air;\N;JW;APW;BIG A;United States;Y
398;Apex Air Cargo;\N;NULL;APX;PARCEL EXPRESS;United States;N
399;APA Internacional;\N;NULL;APY;APA INTERNACIONAL;Dominican Republic;N
400;Aeroatlas;\N;NULL;AQA; S.A.;ATCO;N
401;Aquila Air Ltd.;\N;NULL;AQL;AQUILA;Canada;N
402;Air Queensland;\N;NULL;AQN;BUSHAIR;Australia;N
403;Aluminum Company Of America;\N;NULL;AQO;ALCOA SHUTTLE;United States;N
404;Aviones de Renta de Quintana Roo;\N;NULL;AQT; S.A. de C.V.;AVIOQUINTANA;N
405;AirQuarius Aviation;\N;NULL;AQU;QUARIUS;South Africa;N
406;Aerodyne Charter Company;\N;NULL;AQZ;QUANZA;United States;N
407;Arik Air;\N;W3;ARA;ARIK AIR;Nigeria;N
408;Avia Air N.V.;\N;NULL;ARB;AVIAIR;Aruba;N
409;Air Routing International Corp.;\N;NULL;ARC; ;United States;N
410;Aerocondor;\N;2B;ARD;AEROCONDOR;Portugal;Y
411;Aires;\N;4C;ARE; Aerovias de Integracion Regional; S.A.;Y
412;Aerolineas Argentinas;\N;AR;ARG;ARGENTINA;Argentina;Y
413;Arrowhead Airways;\N;NULL;ARH;ARROWHEAD;United States;N
414;Aero Vics;\N;NULL;ARI;AEROVICS;Mexico;N
415;Aerojet de Costa Rica;\N;NULL;ARJ; S.A.;NULL;N
416;Antillana De Navegacion Aerea;\N;NULL;SUN;NULL;Dominican Republic;N
417;Aeroservicios De San Luis;\N;NULL;SUO;SERVICIO SANLUIS;Mexico;N
418;Aerosuper;\N;NULL;SUP;AEROSUPER;Mexico;N
419;Aero Link Air Services S.L.;\N;NULL;ARK;LINK SERVICE;Spain;N
420;Airlec - Air Aquitaine Transport;\N;NULL;ARL;AIRLEC;France;N
421;Aeromarket Express;\N;NULL;ARM;AMEX;Spain;N
422;Arrow Aviation Ltd.;\N;NULL;ARO;ARROW;Canada;N
423;RPA-Aviataxi Ltd.;\N;NULL;ARP;NULL;Russia;N
424;Air Klaipeda;\N;NULL;KLD;AIR KLAIPEDA;Lithuania;N
425;Armstrong Air;\N;NULL;ARQ; Inc.;ARMSTRONG;N
426;Air Armenia;\N;QN;ARR;AIR ARMENIA;Armenia;N
427;Aeromet Servicios;\N;NULL;ARS;METSERVICE;Chile;N
428;Aerotal Aerolineas Territoriales de Colombia Ltda;\N;NULL;ART;AEROTAL;Colombia;N
429;Aravco Ltd.;\N;NULL;ARV;ARAVCO;United Kingdom;N
430;Aria;\N;NULL;ARW;ARIABIRD;France;N
431;Air Xpress;\N;NULL;ARX; Inc.;AIREX;N
432;Airline Alania;\N;NULL;OST;ALANIA;Russia;N
433;Air Tchad;\N;NULL;HTT;HOTEL TANGO;Chad;N
434;Aerloineas de Techuacan;\N;NULL;HUC;LINEAS TEHUACAN;Mexico;N
435;Aerotransportes Huitzilin;\N;NULL;HUT;AEROHUITZILIN;Mexico;N
436;Aero Transportes Del Humaya;\N;NULL;HUY;AERO HUMAYA;Mexico;N
437;Argosy Airways;\N;NULL;ARY;GOSEY;United States;N
438;Air Resorts;\N;NULL;ARZ;AIR RESORTS;United States;N
439;Alaska Airlines;\N;AS;ASA; Inc.;ALASKA;Y
440;Air-Spray 1967 Ltd.;\N;NULL;ASB;AIR SPRAY;Canada;N
441;Air Star Corporation;\N;NULL;ASC;AIR STAR;Canada;N
442;Air Sinai;\N;4D;ASD;AIR SINAI;Egypt;Y
443;Airstars;\N;PL;ASE;MOROZOV;Russia;N
444;Air Schefferville;\N;NULL;ASF; Inc.;SCHEFF;N
445;African Star Airways (PTY) Ltd.;\N;NULL;ASG;AFRICAN STAR;South Africa;N
446;Aerosun International;\N;NULL;ASI; Inc.;AEROSUN;N
447;Air Satellite;\N;NULL;ASJ;SATELLITE;Canada;N
448;Awesome Flight Services (PTY) Ltd.;\N;NULL;ASM;AWESOME;South Africa;N
449;Air and Sea Transport;\N;NULL;ASN; ;Russia;N
450;Aero Slovakia;\N;NULL;ASO;AERO NITRA;Slovakia;N
451;Airsprint;\N;NULL;ASP;AIRSPRINT;Canada;N
452;Atlantic Southeast Airlines;\N;EV;ASQ;ACEY;United States;Y
453;All Star Airlines;\N;NULL;ASR; Inc.;ALL STAR;N
454;Air Class;\N;NULL;ASS; S.A. de C.V.;AIR CLASS;N
455;Aerlineas Del Oeste;\N;NULL;AST;AEROESTE;Mexico;N
456;Aviones Are;\N;NULL;NRE;AVIONES ARE;Mexico;N
457;Air Nepal International;\N;NULL;NPL;AIR NEPAL;Nepal;N
458;Air Napier;\N;NULL;NPR;NULL;New Zealand;N
459;Air Taxi & Cargo;\N;NULL;WAM;TAXI CARGO;Sudan;N
460;Arrow Panama;\N;NULL;WAP;ARROW PANAMA;Panama;N
461;Astravia-Bissau Air Transports Ltd.;\N;NULL;ASV;ASTRAVIA;Guinea-Bissau;N
462;Astrakhan Airlines;\N;OB;ASZ;AIR ASTRAKHAN;Russia;Y
463;Air Transport Association;\N;NULL;ATA;NULL;United States;N
464;Atlantair Ltd.;\N;NULL;ATB;STARLITE;Canada;N
465;Air Tanzania;\N;TC;ATC;TANZANIA;Tanzania;Y
466;Aerotours Dominicana;\N;NULL;ATD;AEROTOURS;Dominican Republic;N
467;Atlantis Transportation Services;\N;NULL;ATE; Ltd.;ATLANTIS CANADA;N
468;Aerotrans Airline;\N;NULL;ATG;BACHYT;Kazakhstan;N
469;Air Charter World;\N;NULL;XAC;NULL;United States;N
470;Air Burkina;\N;2J;VBW;BURKINA;Burkina Faso;Y
471;Air Travel Corp.;\N;NULL;ATH;AIR TRAVEL;United States;N
472;Aero-Tropics Air Services;\N;HC;ATI;NULL;Australia;N
473;Air Traffic GmbH;\N;NULL;ATJ;SNOOPY;Germany;N
474;AeroTACA;\N;NULL;ATK;AEROTACA;Colombia;N
475;Aerocentral;\N;NULL;ATL;CENTRALMEX;Mexico;N
476;Airlines Of Tasmania;\N;FO;ATM;AIRTAS;Australia;Y
477;Air Saint Pierre;\N;PJ;SPM;NULL;France;Y
478;Air Transport International;\N;8C;ATN;AIR TRANSPORT;United States;N
479;ASTRAL Colombia - Aerotransportes Especiales Ltda.;\N;NULL;ATP;ASTRAL;Colombia;N
480;Air Transport Schiphol;\N;NULL;ATQ;MULTI;Netherlands;N
481;Aeroferinco;\N;NULL;FEO;FERINCO;Mexico;N
482;Aero Taxis Y Servicios Alfe;\N;NULL;FES;AERO ALFE;Mexico;N
483;Avialesookhrana;\N;NULL;FFA;AVIALESOOKHRANA;Russia;N
484;Africair Service;\N;NULL;FFB;FOXTROT FOXTROT;Senegal;N
485;Atlas Airlines;\N;NULL;ATR;ATLAS-AIR;United States;N
486;Air Transport Service;\N;NULL;ATS;NULL;Democratic Republic of the Congo;N
487;Aer Turas;\N;NULL;ATT;AERTURAS;Ireland;N
488;Atlant Aerobatics Ltd.;\N;NULL;ATU;ATLANT HUNGARY;Hungary;N
489;Avanti Air;\N;NULL;ATV;AVANTI AIR;Germany;N
490;Aero Trades (Western) Ltd.;\N;NULL;ATW;AERO TRADES;Canada;N
491;Austrian Airlines;\N;OS;AUA;AUSTRIAN;Austria;Y
492;Air Southwest;\N;NULL;WOW;SWALLOW;United Kingdom;Y
493;Augsburg Airways;\N;IQ;AUB;AUGSBURG-AIR;Germany;Y
494;Air Corporate;\N;NULL;CPV;AIRCORPORATE;Italy;N
495;Aviastar-Tu;\N;NULL;TUP;TUPOLEVAIR;Russia;N
496;AirBridge Cargo;\N;RU;ABW;AIRBRIDGE CARGO;Russia;N
497;ATUR;\N;NULL;TUR;NULL;Ecuador;Y
498;ATESA Aerotaxis Ecuatorianos;\N;NULL;TXU;ATESA;Ecuador;N
499;Austin Express;\N;NULL;TXX;COWBOY;United States;N
500;Audi Air;\N;NULL;AUD; Inc.;AUDI AIR;N
501;Augusta Air Luftfahrtunternehmen;\N;NULL;AUF;AUGUSTA;Germany;N
502;Abu Dhabi Amiri Flight;\N;MO;AUH;SULTAN;United Arab Emirates;Y
503;Aeroflot-Nord;\N;5N;AUL;DVINA;Russia;Y
504;Air Atlantic Uruguay;\N;NULL;AUM;ATLAMUR;Uruguay;N
505;Aviones Unidos;\N;NULL;AUN;AVIONES UNIDOS;Mexico;N
506;Avia Business Group;\N;NULL;AUP;NULL;Russia;N
507;Aero Servicios Expecializados;\N;NULL;SVE;AEROESPECIAL;Mexico;N
508;Aurigny Air Services;\N;GR;AUR;AYLINE;United Kingdom;Y
509;Aus-Air;\N;NO;AUS;NULL;Australia;N
510;Austral Lineas Aereas;\N;AU;AUT;AUSTRAL;Argentina;Y
511;Aurora Aviation;\N;NULL;AUU; Inc.;AURORA AIR;N
512;Air Uganda International Ltd.;\N;NULL;AUX;NULL;Uganda;N
513;Aerolineas Uruguayas;\N;NULL;AUY; S.A.;AUSA;N
514;Australian Airlines;\N;AO;AUZ;AUSTRALIAN;Australia;N
515;Avianca - Aerovias Nacionales de Colombia;\N;AV;AVA; S.A.;AVIANCA;Y
516;Aviation Beaufort;\N;NULL;AVB;BEAUPAIR;United Kingdom;N
517;Alamo Aviacion;\N;NULL;AVD; S.L.;ALAMO;N
518;Aviair Aviation Ltd.;\N;NULL;AVF;CARIBOO;Canada;N
519;Air Falcon;\N;NULL;AVG;DJIBOUTI FALCON;Djibouti;N
520;AV8 Helicopters;\N;NULL;AVH;KENT HELI;United Kingdom;N
521;Avia Traffic Company;\N;NULL;AVJ;ATOMIC;Kyrgyzstan;N
522;AV8 Helicopters;\N;NULL;AVK;AVIATE-COPTER;South Africa;N
523;Aviacion Ejecutiva Mexicana;\N;NULL;AVM; S.A.;AVEMEX;N
524;Air Vanuatu;\N;NF;AVN;AIR VAN;Vanuatu;Y
525;Aviation at Work;\N;NULL;AVO;AVIATION WORK;South Africa;N
526;Avcorp Registrations;\N;NULL;AVP;AVCORP;United Kingdom;N
527;Alfa Aerospace;\N;NULL;LFP;ALFA-SPACE;Australia;N
528;Atlantic Airfreight Aviation;\N;NULL;LFR;LANFREIGHT;Sao Tome and Principe;N
529;Aerolift Company;\N;NULL;LFT;LIFTCO;Sierra Leone;N
530;Aviation Services;\N;NULL;AVQ; Inc.;AQUILINE;N
531;Active Aero Charter;\N;NULL;AVR; Inc.;ACTIVE AERO;N
532;Avialsa T-35;\N;NULL;AVS;AVIALSA;Spain;N
533;Asia Avia Airlines;\N;NULL;AVT;ASIAVIA;Indonesia;N
534;Avia Sud A;\N;NULL;AVU;AVIASUD;France;N
535;Airvantage Incorporated;\N;NULL;AVV;AIRVANTAGE;United States;N
536;Aviator Airways;\N;NULL;AVW;AVIATOR;Greece;N
537;Aviapaslauga;\N;NULL;AVX;PASLAUGA;Lithuania;N
538;ASL;\N;NULL;XXX;NULL;Belgium;N
539;Air Yugoslavia;\N;NULL;YRG;YUGAIR;Serbia;N
540;Airlink Zambia;\N;K8;ZAK;NULL;Zambia;N
541;Agence Nationale des Aerodromes et de la Meteorologie;\N;NULL;ZZM;NULL;Ivory Coast;N
542;Airbus Transport International;\N;NULL;BGA;BELOUGA;France;N
543;Air Bangladesh;\N;B9;BGD;AIR BANGLA;Bangladesh;Y
544;Aviodetachment-28;\N;NULL;BGF;BULGARIAN;Bulgaria;N
545;Aero BG;\N;NULL;BGG;AERO BG;Mexico;N
546;Aerotaxis De La Bahia;\N;NULL;BHC;BAHIA;Mexico;N
547;Air Mediterranee;\N;DR;BIE;MEDITERRANEE;France;Y
548;Aviaservice;\N;NULL;BIV;AVIASERVICE;Georgia;N
549;Aerolineas De El Salvador;\N;NULL;SZA;AESA;El Salvador;N
550;Swaziland Airlink;\N;NULL;SZL;SWAZILINK;Swaziland;N
551;Air Moorea;\N;NULL;TAH;AIR MOOREA;France;Y
552;Aerovaradero;\N;NULL;AVY; S.A.;AEROVARADERO;N
553;Air Valencia;\N;NULL;AVZ;AIR VALENCIA;Spain;N
554;Airways International;\N;NULL;AWB; Inc.;AIRNAT;N
555;Airwork;\N;NULL;AWK;AIRWORK;New Zealand;N
556;Australian Wetleasing;\N;NULL;AWL;AUSSIEWORLD;Australia;N
557;Air Niamey;\N;NULL;AWN;AIR NIAMEY;Niger;N
558;Awood Air Ltd.;\N;NULL;AWO;AWOOD AIR;Canada;N
559;Arctic Wings And Rotors Ltd.;\N;NULL;AWR;ARCTIC WINGS;Canada;N
560;Auo Airclub AIST-M;\N;NULL;ISM;STORK;Russia;N
561;Arab Wings;\N;NULL;AWS;ARAB WINGS;Jordan;N
562;Air West;\N;NULL;AWT;AIR WEST;Canada;N
563;Aeroline GmbH;\N;7E;AWU;SYLT-AIR;Germany;Y
564;Airwave Transport;\N;NULL;AWV; Inc.;AIRWAVE;N
565;Air Wales;\N;6G;AWW;RED DRAGON;United Kingdom;Y
566;Aeroway;\N;NULL;AWY; S.L.;AEROWEE;N
567;Air Cara?»bes;\N;TX;FWI;FRENCH WEST;France;Y
568;AirWest;\N;NULL;AWZ; ;Sudan;N
569;Air India Express;\N;IX;AXB;EXPRESS INDIA;India;Y
570;Air Express;\N;NULL;AXD;AIR SUDEX;Sudan;N
571;Asian Express Airlines;\N;HJ;AXF;FREIGHTEXPRESS;Australia;N
572;Aeromexhaga;\N;NULL;AXH;AEROMEXHAGA;Mexico;N
573;Aeron International Airlines;\N;NULL;AXI; Inc.;AIR FREIGHTER;N
574;African Express Airways;\N;NULL;AXK;EXPRESS JET;Kenya;N
575;Air Exel;\N;XT;AXL;EXEL COMMUTER;Netherlands;Y
576;AirAsia;Air Asia;AK;AXM;ASIAN EXPRESS;Malaysia;Y
577;Alexandair;\N;NULL;AXN;ALEXANDROS;Greece;N
578;Aeromax;\N;NULL;AXP;AEROMAX SPAIN;Spain;N
579;Action Airlines (Action Air Charter);\N;NULL;AXQ;ACTION AIR;United States;N
580;Alberni Airways;\N;NULL;BNI;ALBERNI;Canada;N
581;Aerolineas Bonanza;\N;NULL;BNZ;AERO BONANZA;Mexico;N
582;Aerobona;\N;NULL;BOC;AEROBONA;Mexico;N
583;Aboitiz Air;\N;NULL;BOI;ABAIR;Philippines;N
584;Axel Rent;\N;NULL;AXR; S.A.;RENTAXEL;N
585;Altus Airlines;\N;NULL;AXS;ALTUS;United States;N
586;Aviaxess;\N;NULL;AXV;AXAVIA;France;N
587;Avioimpex A.D.p.o.;\N;NULL;AXX;IMPEX;Macedonia;N
588;Axis Airways;\N;6V;AXY;AXIS;France;N
589;Aladia Airlines;\N;NULL;AYD;AIRLINES ALADIA;Mexico;N
590;Aykavia Aircompany;\N;NULL;AYK;NULL;Armenia;N
591;Airman;\N;NULL;AYM; S.L.;AIRMAN;N
592;Atlantic Airlines;\N;NULL;AYN; S.A.;ATLANTIC NICARAGUA;N
593;Awsaj Aviation Services;\N;NULL;AYS;NULL;Libya;N
594;Ayeet Aviation & Tourism;\N;NULL;AYT;AYEET;Israel;N
595;Atlant-Soyuz Airlines;\N;3G;AYZ;ATLANT-SOYUZ;Russia;Y
596;Alitalia;\N;AZ;AZA;ALITALIA;Italy;Y
597;Azamat;\N;NULL;AZB;TUMARA;Kazakhstan;N
598;Arcus-Air Logistic;\N;ZE;AZE;ARCUS AIR;Germany;N
599;Air Zermatt AG;\N;NULL;AZF;AIR ZERMATT;Switzerland;N
600;Azalhelikopter;\N;NULL;AZK;AZALHELICOPTER;Azerbaijan;N
601;Africa One;\N;NULL;AZL;SKY AFRICA;Zambia;N
602;Aerocozumel;\N;NULL;AZM;AEROCOZUMEL;Mexico;N
603;Amaszonas;\N;Z8;AZN;NULL;Bolivia;Y
604;Arizona Pacific Airways;\N;NULL;AZP;ARIZONA PACIFIC;United States;N
605;Aviacon Zitotrans Air Company;\N;NULL;AZS;ZITOTRANS;Russia;N
606;Azimut;\N;NULL;AZT; S.A.;AZIMUT;N
607;Azov Avia Airlines;\N;NULL;AZV;AZOV AVIA;Ukraine;N
608;Air Zimbabwe;\N;UM;AZW;AIR ZIMBABWE;Zimbabwe;Y
609;Aero Jomacha;\N;NULL;MHC;AERO JOMACHA;Mexico;N
610;Air Memphis;\N;NULL;MHS;AIR MEMPHIS;Egypt;N
611;Air Memphis;\N;NULL;MHU;MEPHIS UGANDA;Uganda;N
612;Air Marrakech Service;\N;NULL;MKH;AIR MARRAKECH;Morocco;N
613;Air Max Africa;\N;NULL;AZX;AZIMA;Gabon;N
614;Arizona Airways;\N;NULL;AZY; Inc.;ARIZAIR;N
615;Azza Transport;\N;NULL;AZZ;AZZA TRANSPORT;Sudan;N
616;Air Continental Inc;\N;NULL;NAR;NIGHT AIR;United States;N
617;Antanik-Air;\N;NULL;NAU;ANTANIK;Ukraine;N
618;Air Newark;\N;NULL;NER;NEWAIR;United States;N
619;Aircraft Support and Services;\N;NULL;NFF;NULL;Lebanon;N
620;Aerobanana;\N;NULL;OBA;AEROBANANA;Mexico;N
621;Amako Airlines;\N;NULL;OBK;AMAKO AIR;Nigeria;N
622;Aserca Airlines;\N;R7;OCA;AROSCA;Venezuela;Y
623;Afrique CArgo Service Senegal;\N;NULL;NFS;NULL;Senegal;N
624;Angoservice;\N;NULL;NGC;ANGOSERVICE;Angola;N
625;Angel Airlines;\N;NULL;NGE;ANGEL AIR;Thailand;N
626;Angel Flight America;\N;NULL;NGF;ANGEL FLIGHT;United States;N
627;Air Atonabee;\N;NULL;OUL;CITY EXPRESS;Canada;N
628;Aero Nova;\N;NULL;OVA;AERONOVA;Spain;N
629;Amira Air;\N;NULL;XPE;EXPERT;Austria;N
630;Aero Express Intercontinental;\N;NULL;XSS;INTER EXPRESS;Mexico;N
631;Advance Aviation Services;\N;NULL;XTJ;NULL;United States;N
632;Air Libya Tibesti;\N;NULL;TLR;AIR LIBYA;Libya;N
633;Aerovic;\N;NULL;OVC;NULL;Ecuador;N
634;Airventure;\N;NULL;RVE;AIRVENTURE;Belgium;N
635;Aero Servicios;\N;NULL;RVI;AERO SERVICIOS;Mexico;N
636;Airvallee;\N;NULL;RVL;AIR VALLEE;Italy;N
637;Aeromover;\N;NULL;OVE;AEROMOVER;Mexico;N
638;Aerovias Ejecutivas;\N;NULL;OVI;VIAS EJECUTIVAS;Mexico;N
639;Aero Servicio Pity;\N;NULL;PTD;PITY;Mexico;N
640;Aero Copter;\N;NULL;PTE;NULL;Mexico;N
641;Rossiya-Russian Airlines;Pulkovo Aviation Enterprise;FV;SDM;PULKOVO;Russia;Y
642;Air Pal;\N;NULL;PLL;AIRPAL;Spain;N
643;Air Pullmantur;\N;NULL;PLM;PULLMANTUR;Spain;N
644;Aviaexpress;\N;RX;AEH;Avex;Hungary;N
645;Aviones Para Servirle;\N;NULL;PSG;SERVIAVIONES;Mexico;N
646;Avio Sluzba;\N;NULL;SLU;AVIO SLUZBA;Serbia;N
647;Air Scorpio;\N;NULL;SCU;SCORPIO UNIVERS;Bulgaria;N
648;Air Spirit;\N;NULL;SIP;AIR SPIRIT;United States;N
649;Alatau Airlines;\N;NULL;BMV;OLIGA;Kazakhstan;N
650;Aviateca;\N;NULL;GUG;AVIATECA;Guatemala;N
651;Aroostook Aviation;\N;NULL;PXX;PINE STATE;United States;N
652;Aeropycsa;\N;NULL;PYC;AEROPYCSA;Mexico;N
653;Association of Private Pilots of Kazakhstan;\N;NULL;PVK;BORIS;Kazakhstan;N
654;The Amiri Flight;\N;NULL;BAH;BAHRAIN;Bahrain;N
655;Aero Services;\N;NULL;BAS;AEROSERV;Barbados;N
656;Ababeel Aviation;\N;NULL;BBE;BABEL AIR;Sudan;N
657;Air Bashkortostan;\N;NULL;BBT;AGYDAL;Russia;N
658;Ambulance Air Africa;\N;NULL;MCY;MERCY;South Africa;N
659;American Eagle Airlines;\N;MQ;EGF;EAGLE FLIGHT;United States;Y
660;Aeropuelche;\N;NULL;PUE;PUELCHE;Chile;N
661;Aeroput;\N;NULL;PUT;NULL;Serbia;N
662;Azzurra Air;\N;NULL;AZI;AZZURRA;Italy;N
663;Airshop;\N;FF;NULL;NULL;Netherlands;N
664;African Transport Trading and Investment Company;\N;ML;NULL;NULL;Sudan;N
665;AD Aviation;\N;NULL;VUE;FLIGHTVUE;United Kingdom;Y
666;Aero Costa Taxi Aereo;\N;NULL;XCT;AEROCOSTAXI;Mexico;N
667;Aerovitro;\N;NULL;VRO;AEROVITRO;Mexico;N
668;Aerotaxi Villa Rica;\N;NULL;VRI;VILLARICA;Mexico;N
669;Aerovega;\N;NULL;VEG;AEROVEGA;Mexico;N
670;Aerovilla;\N;NULL;VVG;AEROVILLA;Colombia;N
671;Aerolineas Villaverde;\N;NULL;VLR;VILLAVERDE;Mexico;N
672;Aero Air;\N;NULL;WIL;WILLIAMETTE;United States;N
673;Aero Ejecutivos;\N;NULL;VEJ;VENEJECUTIV;Venezuela;N
674;Aero Industries Inc;\N;NULL;WAB;WABASH;United States;N
675;Aero Servicios Vanguardia;\N;NULL;VNG;VANGUARDIA;Mexico;N
676;Aero Taxi Los Valles;\N;NULL;VAD;VALLES;Spain;N
677;Aero Vilamoura;\N;NULL;VMR;AERO VILAMOURA;Portugal;N
678;Aero Virel;\N;NULL;VLS;VIREL;Mexico;N
679;Aeronautical Radio Inc;\N;NULL;XAA;NULL;United States;N
680;Aerovuelox;\N;NULL;VUO;AEROVUELOX;Mexico;N
681;Aeronaves TSM;\N;NULL;VTM;AERONAVES TSM;Mexico;N
682;Air Ivoire;\N;VU;VUN;AIRIVOIRE;Ivory Coast;Y
683;Air Botswana;\N;BP;BOT;BOTSWANA;Botswana;Y
684;Air-Rep;\N;NULL;XPR;NULL;United States;N
685;Air Excel;\N;NULL;XLL;TINGA-TINGA;Tanzania;N
686;Air Evans;\N;NULL;VAE;AIR-EVANS;Spain;N
687;Air Sorel;\N;NULL;WHY;AIR SOREL;Canada;N
688;Air Net Private Charter;\N;NULL;WDR;WIND RIDER;United States;N
689;Air Executive Charter;\N;NULL;XEC;NULL;Germany;N
690;Air Foyle;\N;GS;UPA;FOYLE;United Kingdom;Y
691;Air Midwest;\N;NULL;VTY;VICTORY;Nigeria;N
692;Air Tahiti;\N;VT;VTA;AIR TAHITI;French Polynesia;Y
693;Air Urga;\N;3N;URG;URGA;Ukraine;N
694;Air Vardar;\N;NULL;VDR;VARDAR;Macedonia;N
695;Air VIA;\N;VL;VIM;NULL;Bulgaria;Y
696;Air Walser;\N;NULL;WLR;AIRWALSER;Italy;N
697;Aircompany Rosavia;\N;NULL;URA;ROSAVIA;Ukraine;N
698;Aircraft Performance Group;\N;NULL;XLB;NULL;United States;N
699;Airwaves Airlink;\N;NULL;WLA;AIRLIMITED;Zambia;N
700;Airways Corporation of New Zealand;\N;NULL;XFX;AIRCORP;New Zealand;N
701;Airways;\N;NULL;WAY;GARONNE;France;N
702;Airwings oy;\N;NULL;WGS;AIRWINGS;Finland;N
703;Airkenya;\N;NULL;XAK;SUNEXPRESS;Kenya;N
704;Air-Lift Associates;\N;NULL;WPK;WOLFPACK;United States;N
705;Airtrans Ltd;\N;NULL;VAB;NULL;Russia;N
706;ARP 410 Airlines;\N;NULL;URP;AIR-ARP;Ukraine;N
707;Auckland Regional Rescue Helicopter Trust;\N;NULL;WPR;WESTPAC RESCUE;New Zealand;N
708;Aurora Airlines;\N;NULL;URR;AIR AURORA;Slovenia;N
709;Austro Aereo;\N;NULL;UST;AUSTRO AEREO;Ecuador;N
710;Aviation Partners;\N;NULL;WLT;WINGLET;United States;N
711;Avialift Vladivostok;\N;NULL;VLV;VLADLIFT;Russia;N
712;Aviacion Comercial de America;\N;NULL;VME;AVIAMERICA;Mexico;N
713;Aviast Air;\N;NULL;VVA;IALSI;Russia;N
714;Aviation North;\N;NULL;WLV;WOLVERINE;United States;N
715;Africa West;\N;FK;WTA;WEST TOGO;Togo;Y
716;Avient Air Zambia;\N;NULL;VNT;AVIENT;Zambia;N
717;Aviazur;\N;NULL;VZR;IAZUR;France;N
718;Aviaprad;\N;NULL;VID;AVIAPRAD;Russia;N
719;Avirex;\N;G2;VXG;AVIREX-GABON;Gabon;N
720;Aviaexpress Aircompany;\N;NULL;VXX;EXPRESSAVIA;Ukraine;N
721;AMR Services Corporation;\N;NULL;XAM;ALLIANCE;United States;N
722;Airline Operations Services;\N;NULL;XAO;NULL;United States;N
723;Airlines 400;\N;NULL;VAZ;REMONT AIR;Russia;N
724;ATRAN Cargo Airlines;\N;V8;VAS;ATRAN;Russian Federation;Y
725;Ameravia;\N;NULL;VAM;AMERAVIA;Uruguay;N
726;Angkor Air;\N;NULL;VAV;AIR ANGKOR;Cambodia;N
727;AVB-2004 Ltd;\N;NULL;VBC;AIR VICTOR;Bulgaria;N
728;ASECNA;\N;NULL;XKX;NULL;France;N
729;AT and T Aviation Division;\N;NULL;XAT;NULL;United States;N
730;Avalair;\N;NULL;VAI;AIR AVALAIR;Serbia;N
731;Averitt Air Charter;\N;NULL;VRT;AVERITT;United States;N
732;Avensa;\N;VE;AVE;Avensa;Venezuela;N
733;Avolar Aerolineas;\N;V5;VLI;AEROVOLAR;Mexico;N
734;Avstar Aviation;\N;NULL;VSA;STARBIRD;South Africa;N
735;AVESCA;\N;NULL;VSC;AVESCA;Colombia;N
736;Aviaprom Enterprises;\N;NULL;XAV;AVIAPROM;Russia;N
737;Avia Trans Air Transport;\N;NULL;VTT;VIATRANSPORT;Sudan;N
738;Aviostart AS;\N;NULL;VSR;AVIOSTART;Bulgaria;N
739;Aviacao Transportes Aereos e Cargas;\N;NULL;VTG;ATACARGO;Angola;N
740;Assistance Aeroportuaire de L'Aeroport de Paris;\N;NULL;XJA;NULL;France;N
741;American Flight Service Systems;\N;NULL;XFS;NULL;United States;N
742;AASANA;\N;NULL;XXV;NULL;Bolivia;N
743;Australian air Express;\N;NULL;XME;AUS-CARGO;Australia;N
744;AMS Group;\N;NULL;XMG;NULL;Russia;N
745;Air Caraibes Atlantique;\N;NULL;CAJ;CAR LINE;France;N
746;Air China Cargo;\N;NULL;CAO;AIRCHINA FREIGHT;China;N
747;Aerovias Caribe;\N;NULL;CBE;AEROCARIBE;Mexico;N
748;Aerotaxi del Cabo;\N;NULL;CBO;TAXI CABO;Mexico;N
749;Air Columbus;\N;NULL;CBS;AIR COLUMBUS;Ukraine;N
750;Aero Cabo;\N;NULL;CBV;CABOAEREO;Mexico;N
751;Air China;\N;CA;CCA;AIR CHINA;China;Y
752;Aerocardal;\N;NULL;CDA;CARDAL;Chile;N
753;Aero Condor Peru;\N;Q6;CDP;CONDOR-PERU;Peru;Y
754;Aerotrans;\N;NULL;CDU;NULL;Russia;N
